,title,vote_average,vote_count,overview
166,About Time,7.8,2140.0,night another unsatisfactory new year party tim father tell son men family always ability travel time tim change history change happens happened life decides make world better place getting girlfriend sadly turn easy think
167,Monty Python and the Holy Grail,7.8,1742.0,king arthur accompanied squire recruit knight round table including sir bedevere wise sir lancelot brave sir robin quite brave sir lancelot sir galahad pure way arthur battle black knight despite limb chopped insists still fight reach camelot arthur decides enter silly place
168,The Thing,7.8,1629.0,scientist antarctic confronted shape shifting alien assumes appearance people kill
169,Stand by Me,7.8,1568.0,death friend writer recount boyhood journey find body missing boy
170,Pride & Prejudice,7.8,1406.0,pride prejudice humorous story love life among english gentility georgian era mr bennet english gentleman living hertfordshire overbearing wife five daughter mr bennet dy house inherited distant cousin never met family future happiness security dependent daughter making good marriage
171,Casino,7.8,1343.0,life gambling paradise la vega dark mafia underbelly
172,Amadeus,7.8,1107.0,incredible story genius musician wolfgang amadeus mozart told flashback peer secret rival antonio salieri confined insane asylum
173,North by Northwest,7.8,1062.0,advertising man roger thornhill mistaken spy triggering deadly cross country chase
174,Annie Hall,7.8,1044.0,city new york comedian alvy singer fall love ditsy annie hall
175,For a Few Dollars More,7.8,988.0,two bounty hunter pursuit el indio one wanted fugitive western territory gang
176,The Deer Hunter,7.8,943.0,group working class friend decides enlist army vietnam war find hellish chaos noble venture imagined left steven married pregnant girlfriend michael nick love woman three different men upon return
177,Castle in the Sky,7.8,877.0,orphan sheeta inherited mysterious crystal link mythical sky kingdom laputa help resourceful pazu rollicking band sky pirate make way ruin great civilization sheeta pazu must outwit evil muska plan use laputa science make ruler world
178,Lawrence of Arabia,7.8,870.0,epic british officer e lawrence mission aid arab tribe revolt ottoman empire first world war lawrence becomes flamboyant messianic figure cause arab unity psychological instability threatens undermine achievement
179,Ghost in the Shell,7.8,854.0,year barrier world broken net cybernetics brings new vulnerability human form brain hacking highly wanted hacker known puppetmaster begin involving politics section group cybernetically enhanced cop called investigate stop puppetmaster
180,3 Idiots,7.8,850.0,tradition ferris bueller day come refreshing comedy rebellious prankster crafty mind heart gold rascal joker dreamer genius never met college student quite like rancho moment arrives india prestigious university rancho outlandish scheme turn campus upside along life two newfound best friend together make life miserable virus school uptight heartless dean rancho catch eye dean sexy daughter virus set sight flunking idiot
181,Akira,7.8,792.0,childhood friend tetsuo kaneda pulled post apocalyptic underworld neo tokyo forced fight survival kaneda bike gang leader tetsuo member tough motorcycle crew becomes involved covert government project called akira bloody battle ensues kaneda set save friend
182,The Great Escape,7.8,731.0,nazi exasperated number escape prison camp relatively small number allied prisoner relocates high security escape proof camp sit remainder war undaunted prisoner plan one ambitious escape attempt world war ii based true story
183,The Secret in Their Eyes,7.8,638.0,retired legal counselor writes novel hoping find closure one past unresolved homicide case unreciprocated love superior still haunt decade later
184,Manhattan,7.8,600.0,life divorced television writer dating teenage girl complicated fall love best friend mistress
185,Mary and Max,7.8,596.0,tale friendship two unlikely pen pal mary lonely eight year old girl living suburb melbourne max forty four year old severely obese man living new york mid homely friendless australian girl pick name manhattan phone book writes includes chocolate bar writes back chocolate thus begin year correspondence two ever meet face face
186,Rope,7.8,539.0,two young men strangle inferior classmate hide body apartment invite friend family dinner party mean challenge perfection crime
187,Elite Squad,7.8,519.0,visit pope rio de janeiro captain nascimento bope special police operation battalion assigned eliminate risk drug dealer dangerous slum nearby pope intends lodged
188,Roman Holiday,7.8,502.0,overwhelmed suffocating schedule touring european princess ann take night rome sedative took doctor kick however fall asleep park bench found american reporter joe bradley take back apartment safety work next morning joe find ann regal identity bet editor get exclusive interview romance soon get way
189,A Separation,7.8,474.0,married couple faced difficult decision improve life child moving another country stay iran look deteriorating parent alzheimer disease
190,Hunt for the Wilderpeople,7.8,453.0,ricky defiant young city kid find run cantankerous foster uncle wild new zealand bush national manhunt ensues two forced put aside difference work together survive
